order_id,user_id,amount,quantity,created_at,status,status_clean,amount__isna,quantity__isna,year,month,day,hour,country,signup_date,amount_winsor
SYN_00606,0396,219.25,2.0,2025-11-06 02:34:00+00:00,paid,paid,False,False,2025,11,6,2,AE,2025-10-31,186.09
SYN_00607,0129,39.33,1.0,2025-11-22 12:19:00+00:00,Paid,paid,False,False,2025,11,22,12,SA,2025-10-02,39.33
SYN_00608,0058,119.21,4.0,2025-11-15 12:20:00+00:00,PAID,paid,False,False,2025,11,15,12,AE,2025-11-08,119.21
SYN_00609,0122,142.49,1.0,2025-11-10 14:40:00+00:00,paid,paid,False,False,2025,11,10,14,SA,2025-10-15,142.49
SYN_00610,0001,38.45,2.0,2025-11-26 19:27:00+00:00,Paid,paid,False,False,2025,11,26,19,SA,2025-10-11,38.45
SYN_00611,0239,1.52,2.0,2025-11-04 11:57:00+00:00,Paid,paid,False,False,2025,11,4,11,SA,2025-11-03,14.236500000000001
SYN_00612,0290,117.17,2.0,2025-11-20 21:13:00+00:00,Refund,refund,False,False,2025,11,20,21,EG,2025-11-08,117.17
SYN_00613,0096,31.91,2.0,2025-11-18 00:15:00+00:00,PAID,paid,False,False,2025,11,18,0,SA,2025-10-04,31.91
SYN_00614,0126,59.92,1.0,2025-11-12 00:08:00+00:00,Paid,paid,False,False,2025,11,12,0,SA,2025-10-11,59.92
SYN_00615,0118,76.96,1.0,2025-11-26 08:03:00+00:00,paid,paid,False,False,2025,11,26,8,SA,2025-10-29,76.96
SYN_00616,0048,101.11,2.0,2025-11-06 10:37:00+00:00,Paid,paid,False,False,2025,11,6,10,SA,2025-10-02,101.11
SYN_00617,0089,50.19,2.0,2025-11-24 15:49:00+00:00,Paid,paid,False,False,2025,11,24,15,SA,2025-10-16,50.19
SYN_00618,0488,81.11,1.0,2025-11-06 02:50:00+00:00,Refund,refund,False,False,2025,11,6,2,EG,2025-11-08,81.11
SYN_00619,0237,149.7,3.0,2025-11-05 10:51:00+00:00,Refund,refund,False,False,2025,11,5,10,SA,2025-10-13,149.7
SYN_00620,0373,8.32,2.0,2025-11-28 04:13:00+00:00,paid,paid,False,False,2025,11,28,4,EG,2025-11-06,14.236500000000001
SYN_00621,0385,17.13,2.0,2025-11-22 04:19:00+00:00,Refund,refund,False,False,2025,11,22,4,SA,2025-10-17,17.13
SYN_00622,0272,22.55,3.0,2025-11-21 23:45:00+00:00,Paid,paid,False,False,2025,11,21,23,AE,2025-10-21,22.55
SYN_00623,0189,42.96,1.0,2025-11-01 11:32:00+00:00,Paid,paid,False,False,2025,11,1,11,EG,2025-11-13,42.96
SYN_00624,0487,114.97,1.0,2025-11-21 02:06:00+00:00,Refund,refund,False,False,2025,11,21,2,SA,2025-10-19,114.97
SYN_00625,0192,135.5,3.0,2025-11-24 18:46:00+00:00,Paid,paid,False,False,2025,11,24,18,EG,2025-10-07,135.5
SYN_00626,0447,57.1,2.0,2025-11-28 04:44:00+00:00,Paid,paid,False,False,2025,11,28,4,SA,2025-11-07,57.1
SYN_00627,0069,57.23,2.0,2025-11-06 20:48:00+00:00,paid,paid,False,False,2025,11,6,20,EG,2025-10-08,57.23
SYN_00628,0278,167.34,3.0,2025-11-07 23:53:00+00:00,Refund,refund,False,False,2025,11,7,23,AE,2025-10-13,167.34
SYN_00629,0349,77.86,3.0,2025-11-25 14:14:00+00:00,Paid,paid,False,False,2025,11,25,14,SA,2025-11-06,77.86
SYN_00630,0247,48.97,,2025-11-04 14:49:00+00:00,Refund,refund,False,True,2025,11,4,14,SA,2025-10-02,48.97
SYN_00631,0451,124.79,2.0,2025-11-05 12:53:00+00:00,paid,paid,False,False,2025,11,5,12,SA,2025-11-10,124.79
SYN_00632,0076,115.46,2.0,2025-11-15 15:01:00+00:00,Refund,refund,False,False,2025,11,15,15,SA,2025-10-11,115.46
SYN_00633,0154,89.23,2.0,2025-11-06 00:11:00+00:00,Paid,paid,False,False,2025,11,6,0,SA,2025-10-24,89.23
SYN_00634,0144,41.22,1.0,2025-11-07 21:27:00+00:00,Refund,refund,False,False,2025,11,7,21,SA,2025-10-06,41.22
SYN_00635,0435,27.89,2.0,2025-11-09 06:47:00+00:00,Paid,paid,False,False,2025,11,9,6,SA,2025-10-26,27.89
SYN_00636,0485,30.38,1.0,2025-11-18 01:54:00+00:00,Paid,paid,False,False,2025,11,18,1,AE,2025-10-07,30.38
SYN_00637,0086,32.01,4.0,2025-11-07 11:16:00+00:00,Paid,paid,False,False,2025,11,7,11,SA,2025-11-08,32.01
SYN_00638,0185,29.46,2.0,2025-11-09 10:57:00+00:00,paid,paid,False,False,2025,11,9,10,SA,2025-10-19,29.46
SYN_00639,0285,43.02,2.0,2025-11-08 12:46:00+00:00,Refund,refund,False,False,2025,11,8,12,AE,2025-10-06,43.02
SYN_00640,0462,65.95,1.0,2025-11-06 12:13:00+00:00,paid,paid,False,False,2025,11,6,12,SA,2025-11-12,65.95
SYN_00641,0220,72.05,1.0,2025-11-27 13:24:00+00:00,Refund,refund,False,False,2025,11,27,13,SA,2025-10-29,72.05
SYN_00642,0069,23.66,1.0,2025-11-29 06:16:00+00:00,paid,paid,False,False,2025,11,29,6,SA,2025-11-12,23.66
SYN_00643,0047,80.26,2.0,2025-11-02 10:40:00+00:00,PAID,paid,False,False,2025,11,2,10,EG,2025-11-08,80.26
SYN_00644,0497,71.28,1.0,2025-11-05 05:29:00+00:00,Paid,paid,False,False,2025,11,5,5,AE,2025-10-02,71.28
SYN_00645,0094,61.17,2.0,2025-11-19 03:23:00+00:00,Paid,paid,False,False,2025,11,19,3,SA,2025-10-19,61.17
SYN_00646,0238,40.09,4.0,2025-11-06 09:57:00+00:00,paid,paid,False,False,2025,11,6,9,AE,2025-10-04,40.09
SYN_00647,0446,24.19,4.0,2025-11-06 19:06:00+00:00,PAID,paid,False,False,2025,11,6,19,SA,2025-10-06,24.19
SYN_00648,0500,100.45,2.0,2025-11-14 19:18:00+00:00,Paid,paid,False,False,2025,11,14,19,AE,2025-11-06,100.45
SYN_00649,0453,70.88,1.0,2025-11-24 09:12:00+00:00,Refund,refund,False,False,2025,11,24,9,AE,2025-10-28,70.88
SYN_00650,0204,86.29,4.0,2025-11-13 06:13:00+00:00,paid,paid,False,False,2025,11,13,6,AE,2025-10-30,86.29
SYN_00651,0400,46.97,4.0,2025-11-30 16:22:00+00:00,Paid,paid,False,False,2025,11,30,16,SA,2025-10-07,46.97
SYN_00652,0218,42.42,1.0,2025-11-19 03:40:00+00:00,Paid,paid,False,False,2025,11,19,3,SA,2025-10-09,42.42
SYN_00653,0474,134.22,3.0,2025-11-01 19:44:00+00:00,paid,paid,False,False,2025,11,1,19,SA,2025-10-25,134.22
SYN_00654,0432,52.54,1.0,2025-11-24 22:53:00+00:00,paid,paid,False,False,2025,11,24,22,EG,2025-11-02,52.54
SYN_00655,0341,74.85,3.0,2025-11-18 06:06:00+00:00,Refund,refund,False,False,2025,11,18,6,SA,2025-10-01,74.85
SYN_00656,0039,62.49,,2025-11-16 09:55:00+00:00,Refund,refund,False,True,2025,11,16,9,AE,2025-10-06,62.49
SYN_00657,0100,32.37,1.0,2025-11-04 21:26:00+00:00,Paid,paid,False,False,2025,11,4,21,EG,2025-10-18,32.37
SYN_00658,0289,46.09,4.0,2025-11-03 17:56:00+00:00,Paid,paid,False,False,2025,11,3,17,SA,2025-10-10,46.09
SYN_00659,0254,233.65,2.0,2025-11-12 11:55:00+00:00,paid,paid,False,False,2025,11,12,11,AE,2025-10-28,186.09
SYN_00660,0222,36.29,,2025-11-18 06:09:00+00:00,Paid,paid,False,True,2025,11,18,6,AE,2025-10-11,36.29
SYN_00661,0357,70.55,2.0,2025-11-13 23:30:00+00:00,Paid,paid,False,False,2025,11,13,23,EG,2025-11-02,70.55
SYN_00662,0023,38.52,3.0,2025-11-19 07:07:00+00:00,paid,paid,False,False,2025,11,19,7,EG,2025-10-01,38.52
SYN_00663,0250,63.67,1.0,2025-11-24 01:09:00+00:00,Paid,paid,False,False,2025,11,24,1,AE,2025-10-13,63.67
SYN_00664,0010,36.35,1.0,2025-11-27 14:28:00+00:00,Paid,paid,False,False,2025,11,27,14,SA,2025-11-06,36.35
SYN_00665,0246,43.63,1.0,2025-11-18 21:45:00+00:00,PAID,paid,False,False,2025,11,18,21,AE,2025-10-20,43.63
SYN_00666,0325,16.4,,2025-11-23 16:58:00+00:00,Refund,refund,False,True,2025,11,23,16,SA,2025-10-01,16.4
SYN_00667,0100,71.69,3.0,2025-11-12 02:06:00+00:00,paid,paid,False,False,2025,11,12,2,AE,2025-10-03,71.69
SYN_00668,0290,49.73,4.0,2025-11-22 14:17:00+00:00,PAID,paid,False,False,2025,11,22,14,EG,2025-10-18,49.73
SYN_00669,0180,96.72,4.0,2025-11-12 00:42:00+00:00,Refund,refund,False,False,2025,11,12,0,SA,2025-11-10,96.72
SYN_00670,0223,63.56,1.0,2025-11-04 05:55:00+00:00,Refund,refund,False,False,2025,11,4,5,AE,2025-10-14,63.56
SYN_00671,0394,35.43,1.0,2025-11-30 01:30:00+00:00,Refund,refund,False,False,2025,11,30,1,SA,2025-10-31,35.43
SYN_00672,0250,27.97,1.0,2025-11-10 00:49:00+00:00,PAID,paid,False,False,2025,11,10,0,SA,2025-10-27,27.97
SYN_00673,0147,66.39,1.0,2025-11-20 08:03:00+00:00,PAID,paid,False,False,2025,11,20,8,SA,2025-10-17,66.39
SYN_00674,0442,159.73,1.0,2025-11-21 16:33:00+00:00,Refund,refund,False,False,2025,11,21,16,AE,2025-10-29,159.73
SYN_00675,0096,41.42,2.0,2025-11-28 10:36:00+00:00,Paid,paid,False,False,2025,11,28,10,EG,2025-11-05,41.42
SYN_00676,0257,9.77,1.0,2025-11-27 23:51:00+00:00,Paid,paid,False,False,2025,11,27,23,EG,2025-11-06,14.236500000000001
SYN_00677,0325,77.57,1.0,2025-11-13 09:37:00+00:00,PAID,paid,False,False,2025,11,13,9,SA,2025-10-26,77.57
SYN_00678,0493,148.77,1.0,2025-11-14 15:07:00+00:00,PAID,paid,False,False,2025,11,14,15,EG,2025-10-17,148.77
SYN_00679,0004,98.4,1.0,2025-11-13 21:25:00+00:00,PAID,paid,False,False,2025,11,13,21,AE,2025-10-22,98.4
SYN_00680,0016,21.45,,2025-11-19 01:45:00+00:00,Refund,refund,False,True,2025,11,19,1,SA,2025-10-25,21.45
SYN_00681,0280,72.93,3.0,2025-11-20 07:52:00+00:00,Paid,paid,False,False,2025,11,20,7,SA,2025-10-02,72.93
SYN_00682,0336,119.66,,2025-11-07 19:02:00+00:00,PAID,paid,False,True,2025,11,7,19,SA,2025-10-22,119.66
SYN_00683,0247,46.93,2.0,2025-11-27 20:10:00+00:00,PAID,paid,False,False,2025,11,27,20,EG,2025-10-05,46.93
SYN_00684,0258,42.24,1.0,2025-11-16 12:46:00+00:00,paid,paid,False,False,2025,11,16,12,AE,2025-10-04,42.24
SYN_00685,0497,43.42,3.0,2025-11-20 19:57:00+00:00,Refund,refund,False,False,2025,11,20,19,AE,2025-11-05,43.42
SYN_00686,0476,56.88,1.0,2025-11-05 00:38:00+00:00,paid,paid,False,False,2025,11,5,0,SA,2025-10-06,56.88
SYN_00687,0384,22.83,1.0,2025-11-07 16:27:00+00:00,Paid,paid,False,False,2025,11,7,16,AE,2025-10-21,22.83
SYN_00688,0160,77.05,1.0,2025-11-29 14:23:00+00:00,paid,paid,False,False,2025,11,29,14,SA,2025-10-13,77.05
SYN_00689,0475,79.92,1.0,2025-11-09 15:46:00+00:00,paid,paid,False,False,2025,11,9,15,SA,2025-11-06,79.92
SYN_00690,0340,81.31,1.0,2025-11-30 14:14:00+00:00,paid,paid,False,False,2025,11,30,14,AE,2025-10-25,81.31
SYN_00691,0152,64.37,1.0,2025-11-09 20:00:00+00:00,Refund,refund,False,False,2025,11,9,20,SA,2025-10-26,64.37
SYN_00692,0396,22.19,2.0,2025-11-30 02:33:00+00:00,Paid,paid,False,False,2025,11,30,2,AE,2025-11-08,22.19
SYN_00693,0178,54.34,1.0,2025-11-26 21:32:00+00:00,paid,paid,False,False,2025,11,26,21,SA,2025-10-20,54.34
SYN_00694,0163,208.73,1.0,2025-11-05 13:19:00+00:00,Refund,refund,False,False,2025,11,5,13,AE,2025-11-02,186.09
SYN_00695,0380,78.91,3.0,2025-11-29 01:08:00+00:00,Paid,paid,False,False,2025,11,29,1,SA,2025-10-14,78.91
SYN_00696,0033,33.13,1.0,2025-11-14 07:18:00+00:00,PAID,paid,False,False,2025,11,14,7,SA,2025-11-05,33.13
SYN_00697,0417,102.45,1.0,2025-11-22 11:16:00+00:00,paid,paid,False,False,2025,11,22,11,SA,2025-10-17,102.45
SYN_00698,0445,210.38,4.0,2025-11-16 07:37:00+00:00,Paid,paid,False,False,2025,11,16,7,SA,2025-10-21,186.09
SYN_00699,0179,86.47,1.0,2025-11-25 22:12:00+00:00,paid,paid,False,False,2025,11,25,22,EG,2025-10-16,86.47
SYN_00700,0427,58.49,1.0,2025-11-29 18:39:00+00:00,PAID,paid,False,False,2025,11,29,18,SA,2025-10-16,58.49
SYN_00701,0101,159.4,2.0,2025-11-09 03:06:00+00:00,Paid,paid,False,False,2025,11,9,3,AE,2025-10-20,159.4
SYN_00702,0268,44.1,1.0,2025-11-09 09:10:00+00:00,Refund,refund,False,False,2025,11,9,9,EG,2025-10-29,44.1
SYN_00703,0323,132.19,2.0,2025-11-29 09:42:00+00:00,Paid,paid,False,False,2025,11,29,9,SA,2025-10-28,132.19
SYN_00704,0065,41.53,3.0,2025-11-01 15:24:00+00:00,Refund,refund,False,False,2025,11,1,15,SA,2025-10-08,41.53
SYN_00705,0417,47.63,1.0,2025-11-19 09:18:00+00:00,Paid,paid,False,False,2025,11,19,9,AE,2025-10-24,47.63
SYN_00706,0168,114.38,2.0,2025-11-04 19:46:00+00:00,Refund,refund,False,False,2025,11,4,19,EG,2025-10-03,114.38
SYN_00707,0330,154.93,2.0,2025-11-25 10:03:00+00:00,PAID,paid,False,False,2025,11,25,10,EG,2025-10-25,154.93
SYN_00708,0043,61.49,1.0,2025-11-18 02:04:00+00:00,PAID,paid,False,False,2025,11,18,2,SA,2025-10-19,61.49
SYN_00709,0044,152.06,2.0,2025-11-11 15:10:00+00:00,PAID,paid,False,False,2025,11,11,15,AE,2025-11-02,152.06
SYN_00710,0285,87.81,1.0,2025-11-06 17:06:00+00:00,Paid,paid,False,False,2025,11,6,17,SA,2025-10-02,87.81
SYN_00711,0397,33.62,2.0,2025-11-09 04:21:00+00:00,PAID,paid,False,False,2025,11,9,4,EG,2025-10-15,33.62
SYN_00712,0012,47.98,1.0,2025-11-04 19:55:00+00:00,paid,paid,False,False,2025,11,4,19,EG,2025-10-22,47.98
SYN_00713,0095,97.57,2.0,2025-11-26 02:13:00+00:00,PAID,paid,False,False,2025,11,26,2,SA,2025-10-10,97.57
SYN_00714,0302,165.95,1.0,2025-11-12 18:52:00+00:00,Refund,refund,False,False,2025,11,12,18,SA,2025-10-18,165.95
SYN_00715,0386,133.82,3.0,2025-11-23 06:52:00+00:00,Refund,refund,False,False,2025,11,23,6,SA,2025-10-22,133.82
SYN_00716,0253,135.15,1.0,2025-11-08 22:10:00+00:00,Refund,refund,False,False,2025,11,8,22,SA,2025-10-27,135.15
SYN_00717,0499,19.17,2.0,2025-11-14 13:22:00+00:00,Paid,paid,False,False,2025,11,14,13,AE,2025-10-13,19.17
SYN_00718,0242,111.45,2.0,2025-11-07 07:35:00+00:00,paid,paid,False,False,2025,11,7,7,SA,2025-11-02,111.45
SYN_00719,0035,107.42,3.0,2025-11-17 00:07:00+00:00,PAID,paid,False,False,2025,11,17,0,SA,2025-10-05,107.42
SYN_00720,0215,81.76,2.0,2025-11-15 05:10:00+00:00,paid,paid,False,False,2025,11,15,5,SA,2025-10-26,81.76
SYN_00721,0337,106.21,2.0,2025-11-30 22:49:00+00:00,paid,paid,False,False,2025,11,30,22,EG,2025-10-13,106.21
SYN_00722,0090,11.7,3.0,2025-11-06 22:11:00+00:00,Refund,refund,False,False,2025,11,6,22,AE,2025-10-27,14.236500000000001
SYN_00723,0264,4.67,4.0,2025-11-26 17:18:00+00:00,Refund,refund,False,False,2025,11,26,17,SA,2025-10-14,14.236500000000001
SYN_00724,0093,80.6,1.0,2025-11-16 13:23:00+00:00,Refund,refund,False,False,2025,11,16,13,SA,2025-10-24,80.6
SYN_00725,0410,63.44,2.0,2025-11-30 15:14:00+00:00,Paid,paid,False,False,2025,11,30,15,EG,2025-10-03,63.44
SYN_00726,0458,55.85,3.0,2025-11-21 05:22:00+00:00,paid,paid,False,False,2025,11,21,5,AE,2025-10-30,55.85
SYN_00727,0090,90.9,,2025-11-12 18:20:00+00:00,paid,paid,False,True,2025,11,12,18,SA,2025-11-04,90.9
SYN_00728,0418,77.31,4.0,2025-11-21 17:11:00+00:00,Paid,paid,False,False,2025,11,21,17,SA,2025-10-14,77.31
SYN_00729,0115,84.41,1.0,2025-11-08 19:59:00+00:00,Paid,paid,False,False,2025,11,8,19,SA,2025-10-12,84.41
SYN_00730,0105,123.89,1.0,2025-11-27 13:00:00+00:00,Paid,paid,False,False,2025,11,27,13,SA,2025-10-28,123.89
SYN_00731,0391,43.0,2.0,2025-11-05 11:57:00+00:00,paid,paid,False,False,2025,11,5,11,SA,2025-11-13,43.0
SYN_00732,0196,85.78,3.0,2025-11-13 02:00:00+00:00,paid,paid,False,False,2025,11,13,2,EG,2025-10-29,85.78
SYN_00733,0314,38.57,2.0,2025-11-05 11:50:00+00:00,Refund,refund,False,False,2025,11,5,11,SA,2025-11-12,38.57
SYN_00734,0114,9.01,2.0,2025-11-02 10:22:00+00:00,Refund,refund,False,False,2025,11,2,10,AE,2025-10-17,14.236500000000001
SYN_00735,0493,52.51,3.0,2025-11-30 00:38:00+00:00,paid,paid,False,False,2025,11,30,0,SA,2025-11-09,52.51
SYN_00736,0075,136.93,1.0,2025-11-14 19:20:00+00:00,Refund,refund,False,False,2025,11,14,19,AE,2025-10-21,136.93
SYN_00737,0413,31.26,4.0,2025-11-25 00:21:00+00:00,Paid,paid,False,False,2025,11,25,0,AE,2025-10-23,31.26
SYN_00738,0376,91.32,2.0,2025-11-10 22:28:00+00:00,PAID,paid,False,False,2025,11,10,22,SA,2025-10-20,91.32
SYN_00739,0420,124.71,1.0,2025-11-19 01:47:00+00:00,Refund,refund,False,False,2025,11,19,1,SA,2025-10-11,124.71
SYN_00740,0217,112.23,2.0,2025-11-22 08:00:00+00:00,paid,paid,False,False,2025,11,22,8,AE,2025-11-03,112.23
SYN_00741,0277,38.44,3.0,2025-11-25 08:41:00+00:00,Refund,refund,False,False,2025,11,25,8,SA,2025-10-10,38.44
SYN_00742,0249,35.5,1.0,2025-11-07 17:46:00+00:00,Refund,refund,False,False,2025,11,7,17,SA,2025-10-10,35.5
SYN_00743,0164,68.55,1.0,2025-11-07 19:57:00+00:00,Refund,refund,False,False,2025,11,7,19,SA,2025-11-12,68.55
SYN_00744,0394,81.32,,2025-11-27 19:19:00+00:00,PAID,paid,False,True,2025,11,27,19,EG,2025-10-06,81.32
SYN_00745,0357,105.61,1.0,2025-11-26 13:44:00+00:00,Paid,paid,False,False,2025,11,26,13,SA,2025-11-05,105.61
SYN_00746,0457,106.41,2.0,2025-11-23 23:13:00+00:00,paid,paid,False,False,2025,11,23,23,AE,2025-10-24,106.41
SYN_00747,0408,324.03,2.0,2025-11-23 06:48:00+00:00,PAID,paid,False,False,2025,11,23,6,SA,2025-10-12,186.09
SYN_00748,0192,175.43,2.0,2025-11-20 12:32:00+00:00,paid,paid,False,False,2025,11,20,12,AE,2025-11-12,175.43
SYN_00749,0227,50.09,2.0,2025-11-19 06:19:00+00:00,paid,paid,False,False,2025,11,19,6,SA,2025-10-23,50.09
SYN_00750,0177,245.18,1.0,2025-11-24 22:17:00+00:00,paid,paid,False,False,2025,11,24,22,EG,2025-10-27,186.09
SYN_00751,0099,24.12,2.0,2025-11-21 21:03:00+00:00,PAID,paid,False,False,2025,11,21,21,SA,2025-11-14,24.12
SYN_00752,0496,26.81,1.0,2025-11-03 17:17:00+00:00,Paid,paid,False,False,2025,11,3,17,AE,2025-11-06,26.81
SYN_00753,0036,115.82,2.0,2025-11-03 00:56:00+00:00,paid,paid,False,False,2025,11,3,0,AE,2025-10-06,115.82
SYN_00754,0466,54.27,1.0,2025-11-26 10:30:00+00:00,Paid,paid,False,False,2025,11,26,10,SA,2025-10-01,54.27
SYN_00755,0497,175.93,2.0,2025-11-11 01:46:00+00:00,Paid,paid,False,False,2025,11,11,1,SA,2025-10-06,175.93
SYN_00756,0487,103.47,1.0,2025-11-21 00:05:00+00:00,Refund,refund,False,False,2025,11,21,0,SA,2025-10-22,103.47
SYN_00757,0096,61.36,1.0,2025-11-10 22:38:00+00:00,PAID,paid,False,False,2025,11,10,22,SA,2025-11-10,61.36
SYN_00758,0152,57.59,1.0,2025-11-19 01:46:00+00:00,PAID,paid,False,False,2025,11,19,1,EG,2025-10-24,57.59
SYN_00759,0151,55.93,1.0,2025-11-20 05:12:00+00:00,Refund,refund,False,False,2025,11,20,5,SA,2025-10-25,55.93
SYN_00760,0190,6.75,3.0,2025-11-27 16:17:00+00:00,Refund,refund,False,False,2025,11,27,16,SA,2025-10-15,14.236500000000001
SYN_00761,0224,30.33,1.0,2025-11-19 22:41:00+00:00,Paid,paid,False,False,2025,11,19,22,AE,2025-10-26,30.33
SYN_00762,0037,37.73,4.0,2025-11-20 12:11:00+00:00,paid,paid,False,False,2025,11,20,12,SA,2025-10-08,37.73
SYN_00763,0268,139.81,,2025-11-27 14:48:00+00:00,PAID,paid,False,True,2025,11,27,14,SA,2025-10-24,139.81
SYN_00764,0369,41.07,2.0,2025-11-13 22:10:00+00:00,paid,paid,False,False,2025,11,13,22,SA,2025-11-07,41.07
SYN_00765,0183,88.11,1.0,2025-11-01 17:59:00+00:00,paid,paid,False,False,2025,11,1,17,EG,2025-10-06,88.11
SYN_00766,0013,57.77,1.0,2025-11-21 17:30:00+00:00,Refund,refund,False,False,2025,11,21,17,EG,2025-11-04,57.77
SYN_00767,0279,30.58,3.0,2025-11-15 07:10:00+00:00,paid,paid,False,False,2025,11,15,7,EG,2025-11-11,30.58
SYN_00768,0217,81.52,1.0,2025-11-22 11:51:00+00:00,Paid,paid,False,False,2025,11,22,11,SA,2025-10-01,81.52
SYN_00769,0355,65.71,1.0,2025-11-11 15:27:00+00:00,Refund,refund,False,False,2025,11,11,15,AE,2025-11-05,65.71
SYN_00770,0361,139.11,2.0,2025-11-09 20:35:00+00:00,paid,paid,False,False,2025,11,9,20,SA,2025-10-12,139.11
SYN_00771,0286,48.11,3.0,2025-11-06 00:35:00+00:00,Refund,refund,False,False,2025,11,6,0,SA,2025-11-07,48.11
SYN_00772,0273,38.32,3.0,2025-11-12 22:37:00+00:00,Paid,paid,False,False,2025,11,12,22,SA,2025-10-11,38.32
SYN_00773,0369,119.47,1.0,2025-11-15 21:53:00+00:00,Paid,paid,False,False,2025,11,15,21,SA,2025-10-12,119.47
SYN_00774,0062,57.73,2.0,2025-11-02 09:51:00+00:00,paid,paid,False,False,2025,11,2,9,SA,2025-11-11,57.73
SYN_00775,0084,126.45,1.0,2025-11-29 16:02:00+00:00,Refund,refund,False,False,2025,11,29,16,SA,2025-11-08,126.45
SYN_00776,0368,42.4,1.0,2025-11-30 01:43:00+00:00,paid,paid,False,False,2025,11,30,1,SA,2025-10-07,42.4
SYN_00777,0217,74.43,4.0,2025-11-10 22:07:00+00:00,paid,paid,False,False,2025,11,10,22,SA,2025-10-11,74.43
SYN_00778,0342,39.69,1.0,2025-11-27 20:39:00+00:00,Refund,refund,False,False,2025,11,27,20,AE,2025-11-05,39.69
SYN_00779,0397,32.26,1.0,2025-11-23 09:10:00+00:00,paid,paid,False,False,2025,11,23,9,SA,2025-10-31,32.26
SYN_00780,0187,5.29,1.0,2025-11-14 05:17:00+00:00,Paid,paid,False,False,2025,11,14,5,AE,2025-11-02,14.236500000000001
SYN_00781,0019,180.13,4.0,2025-11-19 18:52:00+00:00,Refund,refund,False,False,2025,11,19,18,SA,2025-10-13,180.13
SYN_00782,0177,44.39,3.0,2025-11-03 07:40:00+00:00,Refund,refund,False,False,2025,11,3,7,AE,2025-10-18,44.39
SYN_00783,0100,96.75,2.0,2025-11-29 05:24:00+00:00,Refund,refund,False,False,2025,11,29,5,SA,2025-11-10,96.75
SYN_00784,0396,58.35,3.0,2025-11-01 19:01:00+00:00,Refund,refund,False,False,2025,11,1,19,SA,2025-10-24,58.35
SYN_00785,0445,147.72,1.0,2025-11-18 15:45:00+00:00,paid,paid,False,False,2025,11,18,15,SA,2025-10-09,147.72
SYN_00786,0233,11.23,2.0,2025-11-14 09:21:00+00:00,paid,paid,False,False,2025,11,14,9,AE,2025-10-31,14.236500000000001
SYN_00787,0403,77.92,1.0,2025-11-30 04:49:00+00:00,Paid,paid,False,False,2025,11,30,4,AE,2025-11-10,77.92
SYN_00788,0076,114.04,1.0,2025-11-15 04:25:00+00:00,PAID,paid,False,False,2025,11,15,4,SA,2025-10-10,114.04
SYN_00789,0265,69.73,2.0,2025-11-25 04:06:00+00:00,PAID,paid,False,False,2025,11,25,4,SA,2025-10-02,69.73
SYN_00790,0455,35.13,4.0,2025-11-23 07:13:00+00:00,Paid,paid,False,False,2025,11,23,7,EG,2025-11-07,35.13
SYN_00791,0284,11.82,1.0,2025-11-03 23:10:00+00:00,PAID,paid,False,False,2025,11,3,23,AE,2025-10-15,14.236500000000001
SYN_00792,0206,38.58,1.0,2025-11-30 17:34:00+00:00,Paid,paid,False,False,2025,11,30,17,SA,2025-10-03,38.58
SYN_00793,0223,8.04,1.0,2025-11-04 06:03:00+00:00,paid,paid,False,False,2025,11,4,6,SA,2025-11-12,14.236500000000001
SYN_00794,0384,112.11,1.0,2025-11-28 16:44:00+00:00,Refund,refund,False,False,2025,11,28,16,SA,2025-10-31,112.11
SYN_00795,0052,94.07,4.0,2025-11-21 16:49:00+00:00,Refund,refund,False,False,2025,11,21,16,AE,2025-10-06,94.07
SYN_00796,0339,120.56,2.0,2025-11-24 23:52:00+00:00,paid,paid,False,False,2025,11,24,23,SA,2025-10-03,120.56
SYN_00797,0367,28.84,2.0,2025-11-03 15:06:00+00:00,Refund,refund,False,False,2025,11,3,15,EG,2025-10-11,28.84
SYN_00798,0144,24.61,3.0,2025-11-16 00:50:00+00:00,Refund,refund,False,False,2025,11,16,0,SA,2025-10-15,24.61
SYN_00799,0373,97.82,1.0,2025-11-20 22:26:00+00:00,PAID,paid,False,False,2025,11,20,22,SA,2025-11-14,97.82
SYN_00800,0069,95.22,2.0,2025-11-07 09:10:00+00:00,paid,paid,False,False,2025,11,7,9,SA,2025-10-28,95.22
SYN_00801,0099,9.94,2.0,2025-11-27 12:36:00+00:00,PAID,paid,False,False,2025,11,27,12,EG,2025-10-10,14.236500000000001
SYN_00802,0396,36.9,2.0,2025-11-28 09:29:00+00:00,PAID,paid,False,False,2025,11,28,9,AE,2025-11-07,36.9
SYN_00803,0025,186.65,,2025-11-28 13:01:00+00:00,Refund,refund,False,True,2025,11,28,13,SA,2025-10-07,186.09
SYN_00804,0436,115.57,3.0,2025-11-21 15:09:00+00:00,Refund,refund,False,False,2025,11,21,15,AE,2025-10-15,115.57
SYN_00805,0379,54.43,1.0,2025-11-11 08:12:00+00:00,paid,paid,False,False,2025,11,11,8,SA,2025-10-18,54.43
SYN_00806,0469,21.56,3.0,2025-11-07 16:43:00+00:00,Refund,refund,False,False,2025,11,7,16,SA,2025-10-18,21.56
SYN_00807,0484,28.24,1.0,2025-11-07 21:43:00+00:00,Refund,refund,False,False,2025,11,7,21,SA,2025-11-10,28.24
